Country,Year,Agri_GDP,Credit_Private,Elec_Access,Emp_Services,FDI_GDP,GDPC_2015,Indus_GDP,Internet_Usage,Serv_GDP
ABW,2020,0.0023952447631019,0.7013073505889275,1.0,0.9046500244002982,0.7081573889435042,0.6535933659644647,0.1796807902056826,0.7057692,0.8050307448026308
ABW,2021,0.0043240389086475,0.6604452732591326,1.0,0.9055251833380766,0.5856998385931245,0.6747307212158461,0.1155388178453554,0.7057692,0.818816354880844
ABW,2022,0.0052980446469015,0.6317744195087629,0.9987872264286616,0.9046500244002982,0.7698625970128363,0.689929575339027,0.0582711562686899,0.7058032000000001,0.8254996125924011
ABW,2023,0.1552673545605927,0.6169412696803279,1.0,0.903485499776478,0.050736934948293,0.7006400944154832,0.4910527069749513,0.8545598000000002,0.5211798017135575
ABW,2024,0.2907004362159102,0.8039649110805406,0.9992045821570084,0.8776361328603948,0.441547149215162,0.7093469012847121,0.3801927520224898,0.6117466,0.7099030062664695
AFE,2004,0.570172707058236,0.6949986194687414,0.0,0.252455504192993,0.4028510315249486,0.2351095034323774,0.5466649515853768,0.0516,0.4899768606853217
AFE,2005,0.5682794253469683,0.7100993815272967,0.0,0.255943757267259,0.4156064459858157,0.2399426955423528,0.5633735117223242,0.018,0.4703654660109811
AFE,2006,0.574689014239384,0.7332363136648502,0.0,0.2629384530998958,0.3658021402868135,0.2453919541542969,0.5647769415755473,0.019,0.4581250746073233
AFE,2007,0.5931936591172638,0.7307113388328043,0.0,0.269492008033282,0.4426465934687961,0.2508949578472567,0.5877857576238324,0.027,0.4174691927391453
AFE,2008,0.6160274638089319,0.690040268569066,0.0,0.2748946859850809,0.4894736872668994,0.2532423879473912,0.6083732975042979,0.03,0.39054321148261
AFE,2009,0.6207556334386058,0.6942392238264425,0.0,0.2795085626679017,0.4523386373253435,0.250599449486829,0.5431391633409467,0.035,0.479278203891648
AFE,2010,0.5997209765598099,0.7082128377082524,0.0,0.2944205081356865,0.3933618366704742,0.2541350032733137,0.5545269330687943,0.053,0.4873740845843483
AFE,2011,0.5774601981404229,0.6848402010615493,0.0,0.3015151739404322,0.4022031598761878,0.2560380980280122,0.5772114529116809,0.068,0.4860467489887095
AFE,2012,0.5926225379144479,0.6933112094034312,0.0,0.3107566264941991,0.4536437832501431,0.2548571299888272,0.5746779861611487,0.084,0.4829297582372246
AFE,2013,0.5993490672916955,0.682060973975959,0.0,0.306268343448672,0.4259194600861948,0.2570565714798049,0.5631633112393779,0.1,0.4853519700536051
AFE,2014,0.6139071883402293,0.6775432774184993,0.0,0.3192612183800487,0.4636715224474067,0.2587123134510395,0.5516748836577633,0.121,0.4802584569976202
AFE,2015,0.6268152949346488,0.6507779542569493,0.0,0.3290367698454235,0.4887323129210663,0.2589951607203179,0.5083826984205032,0.143,0.4935682931674738
AFE,2016,0.6246167893419327,0.6516165509478694,0.0,0.3395929282399971,0.417087089234049,0.2582219738202108,0.5058041323668369,0.163,0.4893804151755458
AFE,2017,0.6172227844464533,0.6505934573624353,0.0,0.3506769457893468,0.3543783799822048,0.2582223193757308,0.5184674091760907,0.173,0.4909845644196212
AFE,2018,0.6087359332256171,0.6377516445766391,0.0,0.3663500338134896,0.3709207359458761,0.2581280099791766,0.5333451072702313,0.196,0.4869905409683184
AFE,2019,0.6257695598996268,0.6317788639990723,0.0207970758884221,0.3844661621034015,0.3829758536909706,0.2570952514152783,0.5307110912160106,0.216,0.4663181590924147
AFE,2020,0.6544036482907573,0.6131624056540853,0.0707810468456275,0.3569656494851426,0.3763247264537747,0.2490334523459377,0.5126560366985744,0.235,0.4510213462855407
AFE,2021,0.6386581232166938,0.5865004379114319,0.1176416153233687,0.3526652129291623,0.6044968001779147,0.2516845445566406,0.5290005549274044,0.25,0.4186769103523166
AFE,2022,0.6459407935626308,0.5614405442227116,0.134325284489851,0.3676226216349491,0.3976701903034263,0.2532255792271428,0.5361332133524818,0.268,0.3852608948635974
AFE,2023,0.6633117413396644,0.5727423767594618,0.1793658897432746,0.3692281907123538,0.4147386977959754,0.2523459095813393,0.5379209182923591,0.278,0.4174845109357457
AFE,2024,0.6623196347486561,0.175648396574688,0.0,0.3800192547553463,0.4270172239693843,0.2527136843654313,0.5291077069052174,0.288,0.4331454551895624
AFG,2004,0.8139538740011253,0.18873809673856595,0.0,0.1838708623549567,0.5168178018332417,0.0433930202118005,0.5343650587869339,0.00105809,0.249173882699012
AFG,2005,0.8245338960721811,0.20271365969093363,0.0,0.2047915376102508,0.5683328581113136,0.0537042266800601,0.5452465595504049,0.0122415,0.2031655491526131
AFG,2006,0.8053792565895834,0.0868601351698917,0.0,0.2102806691056522,0.5061882567247246,0.0553344599149139,0.5703486268104597,0.0210712,0.221456738290197
AFG,2007,0.8169154896033705,0.1549108338601931,0.0,0.2395093379956426,0.4099958422108753,0.0713448365845219,0.5465351833691962,0.019,0.2315969691014563
AFG,2008,0.7731779890398363,0.22005208388818046,0.0,0.2491703572494141,0.3136556961691443,0.073753587914827,0.5471474047275375,0.0184,0.3364669249791521
AFG,2009,0.8106433799371021,0.24526951706064395,0.1219401186279812,0.2860511567787617,0.3134297851072917,0.0965484084693614,0.4457617851298427,0.0355,0.3332607900750315
AFG,2010,0.7850152500032058,0.2642666460257768,0.0,0.3215077503679082,0.3623195229461114,0.1117398904389025,0.4288230698346964,0.04,0.4012117396876463
AFG,2011,0.7623583333416674,0.0914227642611093,0.0,0.3206972138868874,0.3030909679677508,0.1070077036835176,0.4642614743206841,0.05,0.4158097605606906
AFG,2012,0.7685151860450632,0.0716869069503455,0.5528903196439597,0.3436616640204302,0.3025973850067862,0.1185333942287176,0.4289705461526845,0.0545455,0.4313090173853179
AFG,2013,0.7531932920670547,0.0652356372749535,0.5335265184045285,0.3391763991617267,0.2996271670331367,0.1214769299375145,0.4122327915788571,0.059,0.4672027091074252
AFG,2014,0.7463501119103283,0.048059421250266604,0.8656083420458749,0.3422616723770732,0.2976659002302605,0.1201083506058003,0.4306269259793556,0.07,0.4723423869586089
AFG,2015,0.7303373151649526,0.0499458712557872,0.5941046962128725,0.3698691457278313,0.3415514542962003,0.1176752489753262,0.4508069545516255,0.0825999999999999,0.4763987999357819
AFG,2016,0.7808627076501036,0.0455758847932541,0.9717976704778122,0.3965707753984654,0.3176415432167987,0.1172397055559625,0.0919656865715455,0.11,0.567458866531332
AFG,2017,0.7868496104458683,0.04336651071914539,0.9717976704778122,0.4230916766605728,0.3019046701843414,0.1169560398355242,0.0731100401967153,0.135,0.5570126335207488
AFG,2018,0.7453778809838415,0.027050882764988397,0.917262837141852,0.4266478152978649,0.3270758937553965,0.1144512749650413,0.2080392942053426,0.168,0.574228855139095
AFG,2019,0.781162643636257,0.012094722545975992,0.9717976704778122,0.4348069799466582,0.2921231407969866,0.1156867677141693,0.2313550891035906,0.176,0.5127038676370996
AFG,2020,0.815921223836427,0.00468016675524499,0.9717976704778122,0.4016726223332081,0.2882507674480463,0.1076700738302379,0.1923454214146511,0.170485,0.4653500512707509
AFG,2021,0.8422903273181948,0.0671000207049101,0.9717976704778122,0.3015039001914386,0.293422844703008,0.0705913122354169,0.238626242963121,0.1651429999999999,0.3697176998366081
AFG,2022,0.8430047468662478,0.18965284262294174,0.8074295429152051,0.2867200268618226,0.3834718846013384,0.0591829936035066,0.2949233076149435,0.171917,0.3294752714581936
AFG,2023,0.8500581819613326,0.29220904573877826,0.8074295429152051,0.2881902753340312,0.3823633327146837,0.0593365113890063,0.2102595967529766,0.177089,0.3549394946718336
AFG,2024,0.8209398913856406,0.34306415066767865,0.1948519673355981,0.2882660057285423,0.5138974116193059,0.1418079642887156,0.4731409690943452,0.1348378,0.2336607378241525
AFW,2004,0.7634037005270081,0.20400646810947154,0.0,0.3721676446955982,0.4014379501781827,0.2493265339043525,0.5807975887505609,0.0874,0.2589999229787019
AFW,2005,0.7587626552610954,0.20359050024967854,0.0,0.3813775987183104,0.4747912394891694,0.2533824180600886,0.5910968959267141,0.023,0.2588254416933619
AFW,2006,0.7485055745647207,0.19937314696708855,0.0,0.3904529911113431,0.4329690519495269,0.256756637151953,0.569168028909926,0.034,0.3278933771341725
AFW,2007,0.7454764155390068,0.27773373877554636,0.0,0.4014008697590344,0.4640900713954106,0.260357653024473,0.5500939905671084,0.043,0.3539839169970966
AFW,2008,0.7511110450160627,0.32307192417963587,0.0,0.4125901106758807,0.4689432203495266,0.26499907094827,0.5690353788717816,0.05,0.3303375365320959
AFW,2009,0.7619900311140713,0.33893922020017286,0.0,0.4242318375581791,0.5134861123675057,0.2695943452168193,0.5031584995983768,0.0579999999999999,0.369921368374093
AFW,2010,0.7462994480609857,0.2893214927816403,0.0,0.4385622582899415,0.4891055092869163,0.2753676268818016,0.5548726166180112,0.073,0.3625573084500691
AFW,2011,0.7290686659023309,0.26940810598709486,0.0650607248511666,0.4490826748168919,0.5147327926463962,0.2782428633589567,0.606063147811657,0.087,0.3336396970037514
AFW,2012,0.727057492286751,0.2649511404019658,0.0152725708883607,0.4579685934431753,0.4659643698663473,0.2814653317366339,0.5964035753923459,0.103,0.3537035968432547
AFW,2013,0.7188835490551647,0.28201885800917803,0.0941742009739032,0.4663401957640728,0.4317106895519064,0.2860204978387667,0.5798545949601749,0.126,0.3774591714440997
AFW,2014,0.7139009577624803,0.30470698555062026,0.1086408081731982,0.4757400876384191,0.4035020145948582,0.2900902846819896,0.5548950216775216,0.15,0.4033620949718609
AFW,2015,0.7252606175558335,0.3117942385872197,0.0857089838878709,0.4846972691824907,0.4228554947432471,0.2903678565847772,0.4730632573372464,0.186,0.4776345324182322
AFW,2016,0.729919730645725,0.33212642041776513,0.1882810944529935,0.4887993185931287,0.4294973265999918,0.2867715767041386,0.4372045011060225,0.209,0.4920747161927875
AFW,2017,0.727258374566489,0.3190339552625591,0.1367681797066141,0.4963691340204105,0.4503878633965011,0.2862552092838796,0.499317031410574,0.238,0.4449952880854952
AFW,2018,0.7294009751541664,0.29390307848565334,0.195100462269001,0.5056263958197946,0.4085804250616525,0.2867334810301373,0.5431219313443361,0.257,0.4034557626019273
AFW,2019,0.7596624980670746,0.25485297954670055,0.1940648246955627,0.5171439659683105,0.3638737639950331,0.2878780845643068,0.4769156486336297,0.285,0.4296150285534052
AFW,2020,0.7777921128223918,0.26715759844057435,0.2072097605569466,0.4941567997702057,0.3517587949613699,0.2788959610894032,0.4308533434088704,0.315,0.4254441998390988
AFW,2021,0.7798142326383062,0.28326140902327973,0.2640667188979954,0.4973762694146506,0.3882407297087054,0.2791192337031697,0.4463193446795706,0.347,0.4038454268726967
AFW,2022,0.7775532443929656,0.28286369295061736,0.2928703261736987,0.5011525835258425,0.3795674336319821,0.28208372808808,0.4715662741234931,0.375,0.3922000957251438
AFW,2023,0.7662696951459788,0.35530202697883073,0.3223724456014959,0.5087390896412427,0.4194932250844603,0.2838402764926392,0.4738601533704749,0.385,0.398472873136026
AFW,2024,0.7506232808363741,0.4169610092428558,0.8578925851185559,0.5162882865358485,0.4401083409454792,0.2868654479314468,0.4943129505215014,0.4,0.3839161693835057
AGO,2004,0.5768075640984422,0.386137659910335,0.0,0.7281963974863879,0.8136713820697459,0.3379748271243591,0.8584340452783503,0.00464815,0.2188718939355333
AGO,2005,0.5357309152370764,0.32134598318750557,0.0,0.7077538847920699,0.079044668122665,0.3518939032565852,0.9134715670554436,0.0114337,0.1207438676881691
AGO,2006,0.5326105282471272,0.4733881502115584,0.0,0.6886842627806566,0.2798362954575363,0.3627869532087545,0.8961394422085451,0.015,0.1603236241672684
AGO,2007,0.5369957416673652,0.27094231380729117,0.0,0.6688051732478597,0.2044205413898188,0.3750950504711615,0.9291781215083984,0.017,0.0855550704961568
AGO,2008,0.51634070246218,0.4221191447651218,0.0,0.6489153955251229,0.3946257269454384,0.3844774515464634,0.9142190822768508,0.019,0.0887353477797047
AGO,2009,0.5768611925390921,0.4438705374858044,0.0,0.627392603488601,0.4596770689217564,0.3818281035664913,0.7557880948614476,0.023,0.3602852327934794
AGO,2010,0.571024474445522,0.34174534775622706,0.0,0.5970001191001172,0.0642065764992538,0.3837251266046081,0.840699948735974,0.0279999999999999,0.2340121989523046
AGO,2011,0.559235946817025,0.20110902061316005,0.0,0.5672369077515379,0.1272838205848975,0.3832068308496988,0.8767785362752225,0.047,0.1762809480081384
AGO,2012,0.5623925400634352,0.11376183993248452,0.0,0.5384682608875984,0.2176313449968097,0.3894140835207474,0.88810632734121,0.077,0.1837682715079105
AGO,2013,0.5760921930199903,0.0933169774755546,0.0,0.5104143644572773,0.0,0.3907457287517847,0.8592030206847162,0.13,0.2360806873448611
AGO,2014,0.5991192695555848,0.23969532500208204,0.0,0.4791807327515447,0.4391399938811886,0.3919326375752102,0.7913835329516828,0.213623,0.3098254151014554
AGO,2015,0.6376039902810939,0.4067628469153664,0.0,0.4790273271597682,0.9204687829022948,0.3878042188521172,0.701327793822364,0.22,0.3860062867401725
AGO,2016,0.6534468002630897,0.36688017106589876,0.0,0.4758626162294761,0.2645098055557923,0.380125033060506,0.7102049304592771,0.2319999999999999,0.3615266412662091
AGO,2017,0.6573283181160285,0.31780028283232625,0.0,0.4743923861221711,0.0,0.374769985702612,0.7062533522909633,0.26,0.3595647375970719
AGO,2018,0.6322766069534023,0.29331194698419616,0.0450762943671616,0.4706967110333221,0.0,0.3688935991962873,0.7584242966062215,0.29,0.3079143850736841
AGO,2019,0.6159562669455413,0.29678317569870816,0.0529835004549471,0.4689817634255264,0.0,0.3636799416751249,0.7708346503867988,0.3212939999999999,0.3060199227670349
AGO,2020,0.6587319940073767,0.25935035255781425,0.0892232022761115,0.4462147304157991,0.0776249062121892,0.3529497686477253,0.7010018509734899,0.366347,0.3354859154635259
AGO,2021,0.68060913408006,0.20424401059892114,0.119454239966511,0.4358077387275146,0.0,0.3513530136470731,0.7204659142959849,0.393876,0.2812298802067002
AGO,2022,0.7114773088385543,0.155666104725167,0.1268967845892878,0.4815497857921527,0.0,0.3527845628061145,0.6763146804530835,0.420719,0.3042318321937216
AGO,2023,0.7309475790499772,0.1753941757435829,0.1895712268268369,0.4821337927102472,0.1553022179335625,0.3501359253339685,0.6790957396280167,0.447581,0.263858802400173
AGO,2024,0.7456512190576531,0.1674663376396184,0.8318310599836848,0.4845685118061221,0.2125187026066571,0.3520000744696273,0.6710764963921103,0.4340356799999999,0.2479850714582753
ALB,2004,0.7063404697545839,0.3867073325391993,0.9927052724399016,0.4175377606181842,0.5838966444644289,0.3370718180952582,0.5618579866936435,0.0242039,0.2154737536827232
ALB,2005,0.6881306714108698,0.4672995717427166,0.9927052724399016,0.4156783454226126,0.4909091844815174,0.3450748977493182,0.5690587667485865,0.0604389,0.2338438025139389
ALB,2006,0.6734372404099684,0.4240608088650512,0.9927052724399016,0.4277255600912139,0.5152633694308659,0.3544717651420414,0.574146531503149,0.0960999,0.2295179960856316
ALB,2007,0.6662062985632049,0.5208592922247237,0.9927052724399016,0.4316111007203612,0.665869763948711,0.3647069924241263,0.5767273135127177,0.150361,0.2370277975967471
ALB,2008,0.6646079423349488,0.4807664054503679,1.0,0.4352548243553578,0.8962030244975534,0.3755128041831889,0.5764573266029824,0.2386,0.2484086850246799
ALB,2009,0.6625242598959956,0.5221088701184621,0.9951416808462688,0.4189638683924183,0.993833419482366,0.3803439222229833,0.5589632423351598,0.412,0.2680210506056083
ALB,2010,0.6778324835089103,0.5295738835887377,0.9951416808462688,0.4427856810383365,0.8708738008671053,0.3853161350085633,0.557295830027566,0.45,0.2534774559759404
ALB,2011,0.6827488368739302,0.5427825430318767,0.996358069242556,0.4060099047558519,0.8100791479996865,0.3892382981481773,0.5476119258868091,0.47,0.2729149923249954
ALB,2012,0.6941922474450254,0.5436566846457447,0.9987872264286616,0.4236683457759726,0.7718566944480181,0.3928989447933021,0.5187384551912552,0.494,0.2988492428767841
ALB,2013,0.710709331089699,0.536235058937845,0.9987872264286616,0.4541221706189457,0.9218252733146972,0.3975950868615937,0.5206543228662144,0.518,0.2809737610835188
ALB,2014,0.7144253426220855,0.5324436870125757,1.0,0.4690316160476967,0.8468604622535398,0.4030498037127533,0.4871947412594792,0.543,0.2815659449858167
ALB,2015,0.7085736893511287,0.5194960292115677,1.0,0.471981349057221,0.8454898848751595,0.4084867689722121,0.5004707089609627,0.569,0.2860861205187934
ALB,2016,0.7135924263303093,0.5153593765670466,0.9987872264286616,0.4773476904041195,0.8509608663131902,0.4162911624084929,0.487984310108746,0.596,0.2976832839948224
ALB,2017,0.7003668858501348,0.5020628780994627,0.9987872264286616,0.5075774338365514,0.7860530620930977,0.4232190308649223,0.4688328045579783,0.624,0.3199122368191998
ALB,2018,0.698314380336901,0.4911011902699564,1.0,0.5143135037226588,0.7936659600951932,0.4306914250228068,0.4856453634690353,0.654,0.3166521476785015
ALB,2019,0.7013810500250208,0.4993667883831003,1.0,0.5215669687563461,0.7855390163546319,0.4358940244800172,0.469093057668437,0.685504,0.3373098150081518
ALB,2020,0.709284790363327,0.5245630977594613,1.0,0.5219308740698625,0.7407926248564891,0.4332428187755749,0.4797236211641775,0.722377,0.3424746875160999
ALB,2021,0.6967672687431226,0.5167504051219113,1.0,0.5385468694069294,0.7238239448406212,0.4479491695253589,0.457621971228065,0.7932370000000001,0.333927310468613
ALB,2022,0.6862784600043065,0.4998038943687586,1.0,0.532560390498965,0.777282081782735,0.4570304390201462,0.4703623011270856,0.826137,0.3535120558135138
ALB,2023,0.6766707029799262,0.4908192518091314,1.0,0.5641017186165507,0.7330948670363752,0.4649839633878599,0.4732429475471568,0.831356,0.3790772837441553
ALB,2024,0.6650402871377036,0.5015835395155304,0.9963542043227424,0.5702679063303026,0.6955520326018639,0.4729801781076653,0.4569002005736507,0.7229162,0.3977955811582812
AND,2004,0.0800055211816252,0.8051779583384762,1.0,0.8867915234574187,0.6961392293405534,0.7358326494834347,0.2867567261038847,0.26838,0.7769615441474379
AND,2005,0.0741764307534438,0.8582645871549066,1.0,0.8933868111772884,0.6961392293405534,0.7375398269357375,0.2944855029550693,0.376058,0.7725151310483803
AND,2006,0.0694572608287253,0.82522063468814,1.0,0.900908509256692,0.6961392293405534,0.7403557305393899,0.2984197342324269,0.4893679999999999,0.7689882848458856
AND,2007,0.0721330680815111,0.8582645871549066,1.0,0.8891474063360953,0.6961392293405534,0.7384715838212613,0.2773158195593001,0.7087000000000001,0.774173163164148
AND,2008,0.0786831485912924,0.8100623271524623,1.0,0.88664596012391,0.6961392293405534,0.7273284891997472,0.2760482891213106,0.7004,0.7836878934496391
AND,2009,0.0807101718023962,0.8100623271524623,1.0,0.8934060781815932,0.6961392293405534,0.7187377766426658,0.2548730452461671,0.7853,0.7915504407710797
AND,2010,0.0885747561945138,0.8100623271524623,1.0,0.8977585653177821,0.6961392293405533,0.721455475569709,0.1986514330686564,0.81,0.8026218110231853
AND,2011,0.0924538474158735,0.7734426955459904,1.0,0.8786209973279097,0.6961392293405534,0.7267986204333615,0.1525676203947876,0.81,0.8070316651432684
AND,2012,0.1095217641244467,0.7377863338743748,1.0,0.8995861544602172,0.6961392293405534,0.7211739652713421,0.1182603166742507,0.8270000000000001,0.8007053326434067
AND,2013,0.107186356923532,0.7734426955459904,1.0,0.8920811422588061,0.6961392293405534,0.719062693787088,0.0986779791907238,0.8440000000000001,0.8144082838977867
AND,2014,0.0998661964398818,0.8100623271524623,1.0,0.8983244324282154,0.6961392293405533,0.7254935858547721,0.077794283464195,0.861,0.8169291519076343
AND,2015,0.0960829603076862,0.8100623271524623,1.0,0.8984824570894244,0.6961392293405534,0.7306705371510521,0.0698312113685655,0.8790000000000001,0.8217180150816369
AND,2016,0.0974309079195188,0.8582645871549066,1.0,0.8963481572459564,0.6961392293405534,0.7359438622931552,0.0772090391455342,0.897,0.8153087767529174
AND,2017,0.1032407153058478,0.8563939990211191,1.0,0.8936581057757725,0.6961392293405534,0.7332982692429958,0.0887751310549121,0.915675,0.8126710663096098
AND,2018,0.1012184065910291,0.8064293031993325,1.0,0.8789674327585629,0.9355124897948706,0.7328590562583254,0.1184617544455838,0.7154926,0.8102417208970099
AND,2019,0.0975301525229637,0.6604975199668758,1.0,0.9046500244002982,1.0,0.7332437259420105,0.1442154540057474,0.907187,0.8090960456951306
AND,2020,0.1032260760152666,0.6621474521320357,1.0,0.9058716187687298,0.8978711337887344,0.7143180747324004,0.1815086047397921,0.932056,0.8345662377339812
AND,2021,0.0989683797025204,0.6604975199668758,1.0,0.9040264901227488,1.0,0.7240402122040003,0.1702427867599062,0.938975,0.8297354318948056
AND,2022,0.0919623894286165,0.6533264216038306,1.0,0.9070760765675656,1.0,0.7348365313607109,0.1213768251071271,0.944855,0.8163409888163099
AND,2023,0.0905153228347815,0.6831001569733264,1.0,0.9042974448234712,0.7581899710613818,0.7364579388284588,0.1727477823362295,0.954456,0.8176916622180037
AND,2024,0.0884796497016792,0.5688109125313262,1.0,0.8863045360621107,0.7163236968917787,0.7393420981006279,0.184974767651055,0.4237384,0.8094792587279969
ARB,2004,0.4814242370254595,0.4860483050713663,0.7638117407179792,0.6216145770494336,0.4249048094845836,0.4408899089857857,0.8515871021790714,0.1664,0.2895884672106044
ARB,2005,0.4553062172076834,0.4861263709453007,0.7754762825883313,0.6249231764994099,0.4902019123148684,0.4453157247398965,0.8886353186993976,0.1276,0.2141027105049039
ARB,2006,0.4472176419528255,0.4799398307192316,0.8072081243767318,0.6278545479629375,0.5424661493131043,0.4506403189659821,0.8999206929084168,0.2312512,0.1821011758350511
ARB,2007,0.4474396880334046,0.4930072849517903,0.7834590446617733,0.6299102143098284,0.531545344141104,0.4535175083469837,0.888682132409173,0.2312512,0.2012587129102114
ARB,2008,0.427869989610259,0.4900318749617754,0.7783676699034205,0.6358074430712629,0.4524034346045941,0.4576924816295119,0.913690618177849,0.4068,0.1497621003874939
ARB,2009,0.4662659384999333,0.5254239832734717,0.7911452663781301,0.6435167077390096,0.4286185531948648,0.4550424423776863,0.8320386259720695,0.182,0.3190772229309114
ARB,2010,0.4505106536583488,0.5209138528317067,0.8302195489773851,0.6473587402840354,0.4214656278396834,0.4590075449801928,0.8560785325147895,0.2002,0.2956157506750383
ARB,2011,0.4295101833364355,0.504823320305841,0.8337123708424605,0.6575161218658687,0.3697069437848209,0.4611460695750974,0.8887101821521829,0.2002,0.2362292108285198
ARB,2012,0.4101982675668469,0.501678134255043,0.8291937533692799,0.6660681816979396,0.3848751024920965,0.4654486020127085,0.8958477771949396,0.2002,0.2525676418124796
ARB,2013,0.4149551060104426,0.5139993187856198,0.8583034578207157,0.6719346279227444,0.3653404023223995,0.4655090965190244,0.875211069088414,0.2002,0.2933093945687274
ARB,2014,0.4236993292867642,0.5326754789241138,0.8507290349767216,0.6764150704417902,0.3398980548188418,0.4659152917709585,0.8503728446474749,0.2294,0.3430342121268234
ARB,2015,0.4478647050799615,0.5765070401115151,0.8542140923938167,0.6839552252477777,0.3392310359274467,0.4671313540755112,0.7490919659072914,0.452459,0.4810072344927262
ARB,2016,0.440792185941753,0.61184440032549,0.8613554483894706,0.6880243931616139,0.4078786186158878,0.4688627193794331,0.7202542930548147,0.4689142,0.5110868754862089
ARB,2017,0.4235652791931968,0.603213467467217,0.8770678783646397,0.6870465898217936,0.3626148351024391,0.4678670498282214,0.7532884898552398,0.4909696,0.4779008316443746
ARB,2018,0.4090206206283274,0.5661303051820332,0.8545990578454599,0.6973353592424829,0.3828534605543641,0.4691149247496519,0.7974208610223014,0.2922,0.4125987691644355
ARB,2019,0.4160805503964059,0.5738276901120762,0.8713981435406458,0.6995490507358557,0.3634076502372478,0.4688981851129233,0.7733468371004631,0.3614284,0.4415299828268791
ARB,2020,0.4474451763101884,0.5469174288879562,0.8756022879440614,0.7040514483908481,0.3675572366520373,0.4579408029542223,0.6946980609435693,0.592099,0.5184011207473609
ARB,2021,0.4195193134730843,0.5798333085722317,0.8781801191254012,0.7072790325568962,0.4309387247329896,0.4620363469550593,0.7768221564245105,0.4510156,0.3979992220977218
ARB,2022,0.3963115484015118,0.5148180210204648,0.8811280144343074,0.7148864761055294,0.4192604723363839,0.468532289054531,0.8416044352281282,0.2230799999999999,0.3010897377276734
ARB,2023,0.4232852083654084,0.5514305877058663,0.8942932939599609,0.7213852593995973,0.4441007563101883,0.4676119125617525,0.7983270891371566,0.5076156000000001,0.3804920352474666
ARB,2024,0.4392425872276665,0.606779911913339,0.917332945647646,0.7224819071915907,0.5206451958049413,0.4669345042491722,0.7767082542252544,0.4746362,0.4053167350312627
ARE,2004,0.2310377773388668,0.5258962620747342,1.0,0.7082920006655217,0.7244251206278561,0.7834665417066148,0.872019534710444,0.301313,0.3602677560083266
ARE,2005,0.2055748139626639,0.5048807979070702,1.0,0.7259531505869683,0.6767649184837214,0.7828181411667555,0.909147182763874,0.4,0.287783249628746
ARE,2006,0.1735363088207124,0.5274231401178472,1.0,0.738857952442414,0.6592338495075116,0.7861011570780471,0.9291593048139812,0.52,0.2468624121473306
ARE,2007,0.1597590631049642,0.5555054381239898,1.0,0.7534300281122498,0.6419878747240223,0.773827646030396,0.901840440472461,0.61,0.3124102770407669
